"","pos","name","date","time","map"
"23825","1","ds.ads","02/02/13","70.927","neox_2_11"
"23826","1","KroPP","29/05/14","6.507","nephi1"
"23828","1","Lofas","01/03/15","7.407","nephi2"
"23830","1","KroPP","25/01/13","4.239","nephi3"
"23832","1","n00k!e","05/02/14","16.110","nephi4"
"23834","1","ace","10/12/16","4.292","nephi5"
"23836","1","cr33pz","17/06/14","18.546","nephi6"
"23838","1","GreenJumper","29/06/14","14.605","neur0jumps1"
"23839","1","KroPP","24/05/14","27.882","neur0jumps2a"
"23840","1","KroPP","26/05/14","11.945","neur0jumps3"
"23841","1","prd","09/02/16","49.791","neur0jumps4"
"23842","1","KroPP","25/11/12","10.214","newbjumpin"
"23844","1","Castro","19/12/14","5.159","newbjumpin2"
"23846","1","Lofas","22/08/14","23.988","newbjumpin3"
"23847","1","APKIS","18/03/16","26.468","newbjumps"
"23848","1","Castro","08/12/14","19.861","newbsjump"
"23850","1","KroPP","01/10/15","12.426","newbzjump1"
"23852","1","g0rky","24/05/12","7.195","newdm17"
"23854","1","Lofas","26/08/13","7.368","ngqjmp2"
"23856","1","prd","23/04/15","9.657","ngqjmp3"
"23858","1","Lofas","28/03/14","15.323","ngqjump1"
"23859","1","KroPP","21/12/15","11.709","njump1a2"
"23861","1","Lofas","02/08/14","12.288","njump1l33t"
"23863","1","yogurt","25/04/17","12.124","njump2"
"23865","1","prd","31/08/16","6.869","njump2l33t"
"23867","1","KroPP","28/03/16","11.640","nojump1"
"23869","1","santher","25/06/13","13.815","nojump2"
"23871","1","Goblin","07/03/16","5.524","noname"
"23873","1","KroPP","26/06/14","36.122","nookieclipz"
"23875","1","Lofas","29/01/16","33.747","novajump1"
"23877","1","Castro","13/11/14","23.224","novajump2"
"23878","1","Lofas","09/05/13","10.868","novajump3"
"23880","1","Lofas","12/12/12","23.599","novajump4"
"23882","1","nowicjusz","06/04/13","43.913","novajump6"
"23884","1","KroPP","05/05/14","45.098","nwjump"
"23885","1","Lofas","23/01/16","155.796","nwjump2"
"23886","1","prd","13/11/14","81.508","omegajumps1"
"23888","1","Goblin","21/02/16","35.438","omegarace_01"
"23890","1","Goblin","23/02/16","17.193","omegarace_02"
"23892","1","Goblin","29/05/17","13.559","omegarace_03"
"23894","1","prd","21/01/17","44.812","omegarace_04"
"23895","1","Castro","03/11/14","6.966","omegarace_05"
"23897","1","Castro","03/11/15","21.703","omegarace_06"
"23899","1","KroPP","15/08/15","16.006","opjump1beta"
"23900","1","KroPP","26/03/16","65.608","orangejump1"
"23901","1","rl","01/10/12","66.933","ordeerace1"
"23903","1","ToRc}{","10/09/14","25.423","owner1"
"23904","1","Castro","09/10/14","34.501","owner5"
"23905","1","rl","10/07/16","133.765","owner6"
"23906","1","DM","31/03/16","23.212","owner7"
"23907","1","Kr3w","29/12/15","35.701","ownereasy3"
"23908","1","KroPP","20/11/14","219.530","ownerjump2"
"23909","1","n00k!e","07/06/14","43.521","pain"
"23910","1","Lofas","22/06/14","85.667","pain2"
"23911","1","n00k!e","20/06/14","46.280","pain3a"
"23912","1","n00k!e","16/11/14","36.398","pain4"
"23913","1","prd","12/08/15","37.816","pauljumps1"
"23915","1","KroPP","03/01/14","17.829","phatjump1"
"23917","1","KroPP","07/04/15","71.227","phxjump"
"23918","1","Goblin","06/06/14","15.556","phxjump10"
"23919","1","prd","18/07/16","6.514","phxjump11"
"23921","1","prd","19/11/14","19.717","phxjump12"
"23923","1","Goblin","23/08/13","14.982","phxjump13"
"23925","1","yogurt","14/07/13","9.854","phxjump14"
"23926","1","santher","30/10/12","36.019","phxjump15"
"23927","1","KroPP","14/01/14","37.442","phxjump16"
"23929","1","n00k!e","26/12/15","7.336","phxjump18"
"23931","1","(MCS)Faderjok","07/07/13","89.626","phxjump19"
"23932","1","Killa","18/03/15","15.924","phxjump22"
"23934","1","Lofas","08/05/13","20.191","phxjump23"
"23936","1","KroPP","20/02/16","50.913","phxjump24"
"23937","1","KroPP","02/07/13","26.857","phxjump25"
"23938","1","ds.ads","11/03/14","13.696","phxjump26"
"23940","1","Stoner","22/12/15","15.300","phxjump27"
"23942","1","n00k!e","27/06/13","10.284","phxjump28"
"23944","1","Lofas","12/02/14","16.832","phxjump29"
"23946","1","KroPP","03/01/15","33.969","phxjump2a"
"23948","1","KroPP","29/08/15","46.341","phxjump3"
"23949","1","Lofas","19/09/13","25.513","phxjump30"
"23950","1","(MCS)Faderjok","13/07/12","29.854","phxjump31"
"23951","1","KroPP","16/11/14","130.153","phxjump32"
"23952","1","yogurt","05/08/16","28.411","phxjump33"
"23954","1","_PLAY_","20/07/15","23.343","phxjump34"
"23955","1","Goblin","20/06/15","15.102","phxjump35"
"23956","1","Lofas","01/10/13","18.768","phxjump36"
"23957","1","Killa","14/03/15","29.581","phxjump37"
"23959","1","_PLAY_","07/05/13","37.849","phxjump38"
"23960","1","yogurt","19/05/17","28.371","phxjump39"
"23962","1","Lofas","29/08/15","21.281","phxjump4"
"23964","1","KroPP","14/06/14","17.557","phxjump40"
"23966","1","santher","03/11/12","113.364","phxjump41"
"23967","1","KroPP","31/01/16","89.573","phxjump42"
"23968","1","cr33pz","21/11/14","6.419","phxjump43"
"23970","1","Lofas","13/01/16","26.240","phxjump44"
"23971","1","ds.ads","26/10/12","67.248","phxjump45"
"23972","1","n00k!e","21/09/15","31.826","phxjump46"
"23973","1","Lofas","14/07/14","68.679","phxjump48"
"23974","1","n00k!e","12/12/15","23.799","phxjump49"
"23975","1","KroPP","30/08/15","52.478","phxjump5"
"23976","1","Lofas","18/07/13","20.976","phxjump50"
"23977","1","n00k!e","15/12/15","19.456","phxjump51"
"23978","1","prd","15/08/15","16.822","phxjump54"
"23979","1","KroPP","03/01/16","61.006","phxjump55"
"23980","1","APKIS","29/10/15","8.982","phxjump56"
"23982","1","KroPP","04/09/15","12.410","phxjump6"
"23983","1","Goblin","14/11/16","38.217","phxjump7a"
"23985","1","fish","14/10/14","65.851","phxjump8"
"23987","1","yogurt","12/05/17","65.366","phxjump9"
"23989","1","KroPP","24/05/14","55.079","phxnoob1"
"23990","1","ds.ads","04/05/14","14.092","phxnoob2"
"23992","1","_PLAY_","04/07/14","8.124","phxnoob4"
"23994","1","prd","08/06/15","3.740","pimp1"
"23996","1","prd","08/06/15","2.515","pimp10"
"23998","1","prd","07/09/15","4.014","pimp2"
"24000","1","Lofas","16/05/14","3.773","pimp3"
"24001","1","ace","25/04/17","4.009","pimp4"
"24002","1","prd","18/12/15","3.159","pimp5"
"24003","1","prd","07/10/16","4.307","pimp6"
"24004","1","cr33pz","22/01/16","3.065","pimp7"
"24005","1","ace","04/12/15","3.109","pimp8"
"24006","1","Lofas","12/08/14","4.288","pimp9"
"24007","1","KroPP","12/10/15","13.421","pimpjumps"
"24008","1","Lofas","09/02/15","21.307","pimpjumps2"
"24009","1","KroPP","02/07/15","15.088","pimpjumpz_beta2"
"24010","1","Killa","10/03/15","23.413","pindoljumps1"
"24011","1","n00k!e","13/12/15","8.986","pindoljumps2"
"24012","1","Castro","17/10/14","28.301","pindoljumps3"
"24013","1","APKIS","14/01/15","8.680","pindoljumps4"
"24014","1","4Bidden","05/11/13","22.862","pingujumpz1"
"24015","1","Killa","06/08/16","12.818","piratejump"
"24016","1","Lofas","19/09/15","19.554","pj1"
"24017","1","Lofas","01/09/13","7.055","pjump1"
"24018","1","Stoner","07/06/12","3.775","platoj5"
"24019","1","APKIS","09/07/15","8.301","platorace3"
"24020","1","GreenJumper","12/09/13","20.764","play1"
"24021","1","Lofas","09/05/14","28.308","play10"
"24022","1","n00k!e","10/01/14","22.903","play11"
"24023","1","prd","01/10/16","24.581","play12"
"24024","1","prd","23/10/16","20.657","play13"
"24025","1","Goblin","07/04/17","26.698","play14"
"24026","1","n00k!e","24/02/14","21.990","play15"
"24027","1","prd","02/12/15","15.821","play16"
"24028","1","n00k!e","09/03/14","19.544","play17"
"24029","1","prd","01/10/16","31.699","play18"
"24030","1","Lofas","03/11/13","21.969","play2"
"24031","1","KroPP","04/02/16","19.802","play3"
"24032","1","Lofas","25/02/16","25.482","play4"
"24033","1","(MCS)Faderjok","22/10/13","51.963","play5_2"
"24034","1","Goblin","07/04/17","21.149","play6"
"24035","1","Lofas","04/05/15","21.958","play6_rocket"
"24036","1","n00k!e","24/09/15","17.405","play7"
"24037","1","ace","29/03/17","53.958","play8"
"24038","1","ds.ads","17/01/14","34.402","play9"
"24039","1","prd","06/01/15","16.389","playjump1"
"24040","1","n00k!e","17/05/14","17.585","playjump2"
"24041","1","prd","20/01/16","12.213","pod_jtg"
"24042","1","KroPP","18/01/15","57.177","podjump"
"24043","1","prd","28/09/16","9.273","poej2"
"24044","1","prd","11/07/15","12.097","poejump1"
"24045","1","KroPP","29/01/13","14.542","poojumplv1"
"24046","1","KroPP","15/08/15","68.712","poojumplv6"
"24047","1","APKIS","30/07/15","8.736","popsjmp1"
"24048","1","_PLAY_","16/12/13","28.672","popsjmp10"
"24049","1","KroPP","07/05/14","19.082","popsjmp11"
"24050","1","KroPP","30/11/14","58.959","popsjmp12"
"24051","1","GreenJumper","11/09/13","25.604","popsjmp13"
"24052","1","EnZ","17/07/13","44.695","popsjmp14"
"24053","1","KroPP","16/07/13","24.994","popsjmp15"
"24054","1","prd","07/12/15","19.230","popsjmp16"
"24055","1","prd","07/10/15","14.689","popsjmp17"
"24056","1","GreenJumper","07/09/13","12.248","popsjmp18a"
"24057","1","yogurt","20/12/16","71.316","popsjmp19"
"24058","1","ds.ads","05/11/15","14.550","popsjmp20"
"24059","1","APKIS","06/08/15","40.345","popsjmp21"
"24060","1","ds.ads","24/10/12","21.394","popsjmp2a"
"24061","1","ace","15/09/15","55.087","popsjmp3"
"24062","1","fish","19/10/14","19.382","popsjmp4"
"24063","1","KroPP","16/11/14","63.887","popsjmp5"
"24064","1","Lofas","29/06/15","27.977","popsjmp6"
"24065","1","ds.ads","21/02/16","5.571","popsjmp7"
"24066","1","yogurt","04/09/16","37.344","popsjmp8"
"24067","1","APKIS","06/10/15","8.415","popsjmp9"
"24068","1","n00k!e","17/04/14","35.423","popsjumpin1"
"24069","1","KroPP","16/12/15","55.542","popsjumpin10"
"24070","1","Lofas","06/03/13","87.542","popsjumpin11"
"24071","1","prd","27/01/16","32.763","popsjumpin12"
"24072","1","ds.ads","01/10/12","24.674","popsjumpin13"
"24073","1","APKIS","15/10/15","16.537","popsjumpin14"
"24074","1","Lofas","01/11/13","35.495","popsjumpin15"
"24075","1","Killa","23/12/12","23.040","popsjumpin16"
"24076","1","Lofas","15/06/13","18.659","popsjumpin17"
"24077","1","KroPP","09/07/14","13.478","popsjumpin18"
"24078","1","ds.ads","18/11/12","41.883","popsjumpin19"
"24079","1","prd","28/09/16","8.071","popsjumpin2"
"24080","1","KroPP","18/02/16","27.026","popsjumpin20"
"24081","1","KroPP","10/03/14","11.922","popsjumpin22"
"24082","1","KroPP","19/02/16","27.841","popsjumpin23"
"24083","1","n00k!e","15/06/14","35.348","popsjumpin24"
"24084","1","KroPP","30/08/15","10.877","popsjumpin25"
"24085","1","KroPP","09/07/14","18.304","popsjumpin26"
"24086","1","KroPP","12/04/14","16.354","popsjumpin27"
"24087","1","Lofas","17/05/15","30.519","popsjumpin28"
"24088","1","ds.ads","29/10/15","23.740","popsjumpin29"
"24089","1","Lofas","09/07/12","24.863","popsjumpin3"
"24090","1","Casper","30/03/16","20.354","popsjumpin30"
"24091","1","Goblin","29/05/17","19.883","popsjumpin31"
"24092","1","Stoner","15/03/16","10.392","popsjumpin32"
"24093","1","KroPP","02/04/15","16.706","popsjumpin33"
"24094","1","Goblin","29/10/15","19.839","popsjumpin34"
"24095","1","KroPP","02/03/16","13.766","popsjumpin35a"
"24096","1","KroPP","09/11/14","28.487","popsjumpin4a"
"24097","1","KroPP","08/11/14","112.583","popsjumpin4b"
"24098","1","KroPP","09/11/14","334.891","popsjumpin4c"
"24099","1","KroPP","02/05/13","48.448","popsjumpin4e"
"24781","1","n00k!e","16/02/14","23.662","popsjumpin5"
"24782","1","KroPP","14/01/15","57.694","popsjumpin6"
"24783","1","_PLAY_","02/03/13","26.666","popsjumpin7"
"24784","1","ds.ads","07/02/13","39.569","popsjumpin8"
"24785","1","KroPP","16/04/14","64.192","popsjumpin9"
"24786","1","Goblin","29/08/13","20.525","popsrace1"
"24788","1","KroPP","22/09/15","26.969","popsrace2"
"24789","1","KroPP","18/01/14","50.104","popsrace3"
"24791","1","KroPP","16/02/16","40.270","popsrace4"
"24792","1","n00k!e","08/08/13","36.855","popsrace5"
"24794","1","KroPP","29/08/15","37.575","popsrace6"
"24795","1","APKIS","14/07/15","57.074","popsrace7"
"24796","1","GreenJumper","28/10/15","51.999","ppjump1"
"24797","1","yogurt","25/11/16","29.516","ppjump2"
"24798","1","_PLAY_","28/05/17","9.493","pprace"
"24800","1","prd","16/10/15","5.591","pprace_ice"
"24802","1","KroPP","18/08/15","15.233","prit_holyjump2"
"24804","1","KroPP","13/08/15","28.412","projectles666"
"24805","1","prd","28/09/16","7.395","prox_j1"
"24807","1","KroPP","20/11/14","14.228","ps"
"24808","1","n00k!e","22/07/13","17.760","ps2"
"24810","1","n00k!e","27/09/15","30.242","ps3"
"24811","1","KroPP","29/09/15","24.885","ps3_ice"
"24812","1","n00k!e","13/04/13","37.990","ps3m"
"24813","1","KroPP","04/04/15","75.723","ps3r"
"24814","1","KroPP","26/09/15","36.736","ps4"
"24815","1","KroPP","25/11/14","33.607","ps4m"
"24816","1","n00k!e","18/09/15","42.782","ps5"
"24817","1","KroPP","16/12/14","27.585","ps5e"
"24818","1","Castro","23/08/14","30.987","pzmjmp1"
"24820","1","prd","13/02/17","38.907","q2ctf1_race"
"24822","1","prd","11/02/17","63.594","q2ctf2_race"
"24824","1","prd","10/02/17","35.240","q2ctf3b_race"
"24826","1","Castro","21/08/14","41.138","q2dm1_huge_ice"
"24828","1","Castro","08/02/14","71.429","q2dm1_huge_race"
"24830","1","Lofas","06/06/13","2.399","q2dm1_leet_circle"
"24831","1","n00k!e","04/03/14","52.556","q2dm1_race"
"24833","1","n00k!e","07/04/13","41.088","q2dm1hard"
"24834","1","Tig","20/05/12","30.386","q2shi7"
"24835","1","n00k!e","21/11/15","17.303","q2shi8"
"24837","1","yogurt","07/02/13","34.427","q2shi9"
"24838","1","APKIS","03/08/15","9.264","qdtjump1"
"24840","1","n00k!e","07/07/13","10.717","qdtjump2"
"24841","1","Lofas","16/04/13","23.210","quazjump"
"24842","1","Lofas","01/10/14","18.971","quazjump2"
"24843","1","KroPP","27/08/15","14.173","quazjump3"
"24844","1","Lofas","24/06/15","25.687","quazjump4"
"24845","1","prd","28/09/16","11.113","quazjump5"
"24846","1","Stoner","10/11/15","8.115","quickjumpz1"
"24848","1","prd","07/05/16","3.816","quickjumpz2"
"24850","1","prd","07/05/16","7.367","quickjumpz3"
"24852","1","g0rky","05/11/12","7.077","quickjumpz4"
"24854","1","prd","07/05/16","20.190","quickjumpz5"
"24855","1","prd","01/11/15","4.119","quickjumpz6"
"24857","1","Tig","12/06/12","7.952","quickjumpz8"
"24859","1","KroPP","30/10/15","12.889","qw_r_j1"
"24861","1","prd","21/12/15","9.481","qwerty1"
"24863","1","fish","07/05/14","41.034","qwerty2"
"24864","1","ace","16/10/14","30.597","qwerty3"
"24865","1","KroPP","03/01/15","40.532","qwerty4"
"24866","1","prd","30/10/14","5.690","qwestjump1"
"24868","1","Lofas","22/09/14","6.561","qwestjump2"
"24870","1","GreenJumper","02/02/14","11.982","qwestjump3"
"24871","1","GreenJumper","19/10/14","9.474","qwestjump4"
"24873","1","Lofas","12/07/14","10.387","qwestjump5"
"24875","1","Lofas","11/07/15","25.908","r0xjumpin"
"24876","1","maq","03/04/15","16.833","r1"
"24877","1","Lofas","14/02/13","29.188","r2"
"24878","1","KroPP","22/11/14","28.616","r3_dj"
"24879","1","prd","11/06/15","8.875","r3_j1"
"24881","1","Lofas","02/09/13","6.004","r3_j2"
"24883","1","prd","14/06/15","5.883","r3_j3"
"24885","1","prd","10/01/16","7.878","r3_j4"
"24887","1","prd","14/10/15","4.350","r3_race"
"24889","1","n00k!e","30/03/13","7.228","rajm1"
"24891","1","Goblin","09/04/17","34.722","rajm2"
"24892","1","Stoner","25/12/12","10.408","rajm3"
"24894","1","Castro","10/08/14","25.780","rajm4"
"24895","1","[3M.ROSS]","20/06/14","28.363","ramap1"
"24896","1","prd","07/12/15","21.369","ramap3"
"24898","1","KroPP","27/12/15","16.680","ramap4"
"24899","1","Lofas","07/07/13","21.864","ramap5"
"24901","1","prd","20/04/17","20.541","ramap6"
"24902","1","APKIS","30/07/15","19.843","ramap7"
"24904","1","(MCS)Faderjok","23/10/13","51.140","ramap8"
"24905","1","KroPP","04/01/13","20.083","ramap9"
"24906","1","APKIS","02/10/15","37.642","rambjumps1"
"24907","1","prd","16/11/15","15.115","ramps"
"24909","1","prd","23/12/15","40.166","ramps2"
"24910","1","KroPP","08/07/14","24.264","rampspy"
"24911","1","cr33pz","18/12/14","2.248","ramptest1"
"24913","1","Lofas","25/05/12","9.624","rare_j1"
"24915","1","Lofas","06/07/14","5.576","rare_j_1"
"24917","1","Lofas","31/01/14","6.876","rare_j_2"
"24919","1","Lofas","26/08/14","6.711","rare_newby"
"24921","1","Goblin","24/10/15","4.453","rare_trick"
"24923","1","prd","18/11/15","30.816","rareclipzjump"
"24924","1","KroPP","25/08/15","24.063","rareclipzjump2"
"24926","1","KroPP","30/03/15","32.893","rareclipzjump3"
"24927","1","yogurt","27/11/16","167.877","rareclipzjump4"
"24928","1","ToRc}{","03/08/14","77.391","rareclipzjump5"
"24929","1","Nephi","06/12/16","73.736","rareclipzjump6"
"24930","1","Castro","27/03/14","87.205","rareclipzjump_7_in_hell"
"24931","1","KroPP","09/04/15","273.022","ratzjump2"
"24932","1","KroPP","07/05/14","55.501","rayes-jump1"
"24933","1","n00k!e","17/05/14","30.406","rayes-jump2"
"24934","1","prd","30/06/15","11.237","rbjump1"
"24936","1","Lofas","27/08/13","8.545","rbkjump1"
"24938","1","n00k!e","12/05/13","13.132","rbkjump2"
"24940","1","prd","10/06/15","11.919","rbkjump3"
"24941","1","APKIS","27/10/15","13.865","rbkjump4"
"24943","1","prd","23/01/16","33.635","rcjump1"
"24944","1","Lofas","13/02/15","30.807","redforkjumping"
"24945","1","APKIS","11/03/15","40.135","redjump1"
"24946","1","Lofas","19/08/14","29.255","redjump2"
"24947","1","prd","11/07/15","6.567","redjump3"
"24949","1","Lofas","22/11/12","19.853","redjump4"
"24950","1","Castro","11/09/15","16.168","redjump5"
"24951","1","KroPP","15/09/15","30.341","redjump6"
"24952","1","n00k!e","12/03/14","63.049","redjump7"
"24953","1","Lofas","31/07/13","35.851","redjump8"
"24954","1","Stoner","30/12/15","30.719","redst0k3djumpz"
"24955","1","Lofas","17/06/15","38.512","rekhanjump"
"24957","1","ace","22/11/16","22.681","rekhanjump1"
"24958","1","cr33pz","24/02/15","7.827","relaxjump"
"24960","1","APKIS","31/07/15","11.558","retractjump1"
"24962","1","n00k!e","07/07/13","10.322","retractjump2"
"24964","1","ds.ads","04/10/12","5.562","retractjump3"
"24966","1","Lofas","28/03/14","16.330","retractjump4"
"24968","1","Lofas","18/08/13","11.678","retractjump5"
"24970","1","KroPP","23/12/12","16.499","retractjump6"
"24971","1","ace","26/06/15","10.881","retractramp"
"24973","1","APKIS","31/01/16","15.102","rhilip"
"24974","1","n00k!e","19/01/14","32.641","rjmap"
"24975","1","APKIS","14/07/15","29.668","rjump1"
"24976","1","n00k!e","11/01/14","23.959","rjump2a"
"24977","1","KroPP","07/01/13","21.933","rjump3"
"24978","1","KroPP","06/07/15","36.635","rjump4"
"24979","1","APKIS","18/02/15","25.268","rjump5"
"24980","1","APKIS","29/03/16","63.254","rjump6"
"24981","1","n00k!e","22/03/15","9.677","rjump7"
"24983","1","Lofas","22/09/13","27.888","rjump8beta"
"24984","1","KroPP","02/04/15","34.222","rjump9beta"
"24985","1","KroPP","01/01/16","23.452","rmap1"
"24987","1","Castro","14/11/15","23.003","rmap2"
"24988","1","Lofas","14/08/13","71.839","rt_jumpin1"
"24989","1","Goblin","23/02/16","44.533","runningchicken"
"24990","1","APKIS","13/07/15","16.957","rvnxdm7"
"24992","1","n00k!e","14/05/14","75.686","sabrespookjump1"
"24993","1","KroPP","14/05/14","105.811","sabrespookjump2"
"24994","1","Lofas","08/06/14","15.272","sandjump1"
"24995","1","n00k!e","20/05/13","22.854","savjump1"
"24997","1","Goblin","16/04/17","10.865","scrubjump1"
"24998","1","n00k!e","19/01/14","51.511","se_jumpin"
"24999","1","Lofas","10/09/14","4.815","secondz2"
"25000","1","Lofas","20/10/13","3.438","secondz3"
"25001","1","Lofas","24/06/15","4.894","secondz4"
"25002","1","Stoner","18/10/15","7.147","secondz5"
"25003","1","Lofas","19/12/12","3.583","secondz6"
"25004","1","_PLAY_","19/06/14","5.364","secondz7"
"25005","1","cr33pz","08/10/14","6.112","secondz8"
"25006","1","Lofas","01/12/15","8.489","secondz9"
"25007","1","prd","24/11/16","9.953","segajump1"
"25008","1","prd","18/01/17","16.622","servermap1"
"25009","1","Lofas","30/06/15","34.903","servermap2"
"25010","1","ace","08/02/15","4.387","servermap3"
"25011","1","prd","05/02/15","6.864","servermap4"
"25012","1","ace","01/04/17","4.353","servermap5"
"25013","1","ace","31/03/17","5.664","servermap6"
"25014","1","Stoner","06/05/12","6.611","servermap7"
"25015","1","Lofas","12/02/14","14.129","servermap8"
"25016","1","KroPP","27/11/12","17.259","sewurjumpz"
"25017","1","n00k!e","23/04/15","13.523","sgm"
"25018","1","Lofas","13/03/14","13.157","shadow1"
"25019","1","APKIS","06/08/15","25.952","shais_jump1"
"25020","1","n00k!e","26/12/15","13.576","shais_jump2"
"25021","1","yogurt","20/05/13","32.393","shais_jump3"
"25022","1","Castro","31/10/15","22.894","shais_jump5"
"25023","1","mule_0wnz","04/02/16","9.800","shiny"
"25024","1","GreenJumper","19/03/14","29.637","shoppingvally"
"25025","1","Lofas","04/07/13","5.979","shortm"
"25026","1","santher","10/11/14","2.963","shorty1"
"25027","1","cr33pz","14/09/14","3.492","shorty2"
"25028","1","n00k!e","28/01/14","12.806","silentjumps"
"25029","1","yogurt","27/07/16","14.816","sjump1"
"25030","1","KroPP","03/10/15","46.971","sjump2"
"25031","1","KroPP","05/05/14","80.651","sjump3"
"25032","1","APKIS","02/02/16","5.489","sk3lsjump1"
"25033","1","n00k!e","11/04/15","14.341","sk3lsjump10"
"25034","1","KroPP","08/01/15","28.496","sk3lsjump11"
"25035","1","KroPP","26/12/15","50.957","sk3lsjump12"
"25036","1","prd","03/12/16","47.389","sk3lsjump13"
"25037","1","Castro","28/11/15","27.800","sk3lsjump14"
"25038","1","n00k!e","03/10/15","45.155","sk3lsjump15"
"25039","1","[3M.ROSS]","11/06/15","65.373","sk3lsjump16"
"25040","1","n00k!e","17/11/15","20.669","sk3lsjump17"
"25041","1","APKIS","25/06/15","29.424","sk3lsjump18"
"25042","1","santher","29/08/12","37.526","sk3lsjump19"
"25043","1","Idaho","02/01/16","44.651","sk3lsjump2"
"25044","1","APKIS","09/02/16","20.277","sk3lsjump20"
"25045","1","KroPP","31/03/15","16.081","sk3lsjump21"
"25046","1","prd","30/09/16","21.261","sk3lsjump22"
"25047","1","prd","01/03/15","22.916","sk3lsjump23"
"25048","1","ace","02/05/17","66.299","sk3lsjump24"
"25049","1","Lofas","18/08/13","20.807","sk3lsjump25"
"25050","1","_PLAY_","27/09/12","14.266","sk3lsjump26"
"25051","1","n00k!e","19/05/14","16.941","sk3lsjump28"
"25052","1","KroPP","08/04/15","21.509","sk3lsjump29"
"25053","1","Lofas","25/09/15","11.989","sk3lsjump3"
"25054","1","KroPP","09/11/14","19.439","sk3lsjump30"
"25055","1","prd","05/04/15","8.830","sk3lsjump31"
"25056","1","APKIS","20/08/14","64.293","sk3lsjump32"
"25057","1","KroPP","05/01/14","55.181","sk3lsjump33"
"25058","1","APKIS","15/01/15","20.540","sk3lsjump34"
"25059","1","n00k!e","10/06/14","53.068","sk3lsjump35"
"25060","1","Lofas","01/04/15","8.336","sk3lsjump36"
"25061","1","rl","24/03/13","25.900","sk3lsjump37"
"25062","1","ace","27/05/16","104.158","sk3lsjump38"
"25063","1","KroPP","20/04/13","78.898","sk3lsjump39"
"25064","1","KroPP","18/08/15","8.166","sk3lsjump4"
"25065","1","KroPP","20/11/14","41.100","sk3lsjump40"
"25066","1","ace","18/08/15","57.514","sk3lsjump41"
"25067","1","ace","06/02/17","177.982","sk3lsjump42"
"25068","1","ds.ads","01/10/12","33.698","sk3lsjump43"
"25069","1","Lofas","17/11/14","1238.626","sk3lsjump44a"
"25070","1","KroPP","19/05/14","62.622","sk3lsjump45"
"25071","1","Lofas","16/09/14","54.038","sk3lsjump46"
"25072","1","prd","28/11/15","30.501","sk3lsjump47"
"25073","1","Goblin","08/04/17","22.990","sk3lsjump48"
"25074","1","Tig","14/06/12","92.604","sk3lsjump49"
"25075","1","APKIS","14/08/14","12.032","sk3lsjump5"
"25076","1","n00k!e","10/02/15","5.376","sk3lsjump6"
"25077","1","APKIS","27/03/15","13.991","sk3lsjump7"
"25078","1","Lofas","17/11/14","8.374","sk3lsjump8"
"25079","1","n00k!e","28/12/15","5.073","sk3lsjump9"
"25080","1","prd","31/08/15","92.791","sk3lslongjump1"
"25081","1","DM","02/04/16","14.544","sk3lsweirdjump"
"25082","1","Lofas","21/07/14","5.645","sk8_jump4"
"25083","1","prd","13/05/15","14.094","sk8_jump5"
"25084","1","yogurt","24/10/13","10.115","sk8_jump6"
"25085","1","a2ha","06/12/15","5.826","sk8jump3a"
"25086","1","Lofas","20/02/16","16.946","skateandjump"
"25087","1","ace","14/04/17","3.590","skatejumps"
"25088","1","Lofas","14/02/13","9.828","skilljumpz2"
"25089","1","prd","11/06/15","4.658","skippingstones"
"25090","1","n00k!e","23/10/14","15.201","skorp_jump1"
"25091","1","KroPP","19/11/15","6.762","skorp_jump2"
"25092","1","KroPP","12/06/14","20.404","slayer_ccc"
"25093","1","KroPP","21/11/14","223.365","slazy"
"25094","1","Killa","19/01/16","20.796","slipknotjump"
"25095","1","KroPP","26/05/14","17.799","slipmap1"
"25096","1","n00k!e","21/02/14","46.697","slipmap10"
"25097","1","Goblin","22/08/13","9.470","slipmap11"
"25098","1","Lofas","21/07/12","42.777","slipmap12"
"25099","1","Castro","19/09/14","8.518","slipmap13b"
"25837","1","n00k!e","25/02/15","16.725","slipmap14a"
"25839","1","ace","11/05/16","9.884","slipmap15"
"25841","1","KroPP","02/05/14","69.732","slipmap16a"
"25842","1","prd","02/10/16","8.782","slipmap17"
"25844","1","Lofas","03/08/14","33.236","slipmap18"
"25846","1","prd","24/08/15","3.919","slipmap19b"
"25848","1","Stoner","16/12/12","19.278","slipmap2"
"25849","1","Tig","29/05/12","59.446","slipmap20"
"25850","1","Lofas","19/07/12","40.254","slipmap21"
"25851","1","Lofas","29/06/14","55.068","slipmap22b"
"25853","1","n00k!e","10/06/14","46.630","slipmap23"
"25854","1","KroPP","16/11/14","42.963","slipmap24"
"25855","1","ds.ads","08/10/12","20.181","slipmap25"
"25856","1","prd","12/08/16","9.973","slipmap26"
"25858","1","KroPP","21/08/15","40.445","slipmap27b"
"25859","1","ace","16/05/17","27.214","slipmap29"
"25861","1","Lofas","09/09/13","21.277","slipmap31"
"25863","1","n00k!e","09/02/14","90.359","slipmap32"
"25864","1","prd","25/04/15","9.868","slipmap33"
"25866","1","Goblin","26/06/15","16.569","slipmap34"
"25868","1","Lofas","20/08/15","30.401","slipmap36"
"25870","1","KroPP","10/10/12","22.142","slipmap37"
"25872","1","prd","24/11/16","46.713","slipmap38"
